Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.0008922,-1.24000,9.77815,1.0056227446,2.4740848881,0.951,2.184,3.7001,1.985,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-1e-09,0.00,7.318e-01,2.661e-01,1.406e-04,6.792e-05,4.041e-04,-1.000,2.093e-03,-0.690,0.506,0.355,-0.420,-0.908,-1.360,-1.983,-2.489,-2.564
0.0008922,-1.24000,9.77815,1.0056260824,2.4740855779,0.951,2.230,3.6964,1.924,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-1.31e-09,0.00,7.318e-01,2.661e-01,1.406e-04,6.792e-05,4.041e-04,-1.000,2.093e-03,-0.806,0.451,0.272,-0.522,-1.019,-1.479,-2.114,-2.631,-2.706
0.0008922,-1.24000,9.77815,1.0056325197,2.4740869081,0.951,2.208,3.6984,1.953,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-1.15e-09,0.00,7.318e-01,2.661e-01,1.406e-04,6.792e-05,4.041e-04,-1.000,2.093e-03,-0.751,0.474,0.309,-0.474,-0.967,-1.423,-2.052,-2.563,-2.638
0.0008922,-1.24000,9.77815,1.0056853294,2.4740978202,0.950,2.196,3.6993,1.969,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-1.08e-09,0.00,7.318e-01,2.661e-01,1.406e-04,6.793e-05,4.041e-04,-1.000,2.093e-03,-0.720,0.490,0.333,-0.447,-0.937,-1.391,-2.017,-2.525,-2.600
0.0008922,-1.24000,9.77815,1.0057358742,2.4741082630,0.949,2.237,3.6959,1.914,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-1.36e-09,0.00,7.318e-01,2.661e-01,1.406e-04,6.794e-05,4.041e-04,-1.000,2.093e-03,-0.821,0.444,0.261,-0.536,-1.034,-1.495,-2.132,-2.650,-2.726
0.0008922,-1.24000,9.77815,1.0057728291,2.4741158973,0.948,2.281,3.6923,1.855,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-1.74e-09,0.00,7.318e-01,2.662e-01,1.406e-04,6.794e-05,4.041e-04,-1.000,2.093e-03,-0.933,0.394,0.182,-0.634,-1.141,-1.608,-2.258,-2.786,-2.863
0.0008922,-1.24000,9.77815,1.0057965517,2.4741207977,0.947,2.320,3.6890,1.802,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-2.21e-09,0.00,7.318e-01,2.662e-01,1.406e-04,6.795e-05,4.041e-04,-1.000,2.093e-03,-1.031,0.352,0.114,-0.719,-1.234,-1.708,-2.369,-2.907,-2.985
0.0008922,-1.24000,9.77815,1.0058262348,2.4741269290,0.946,2.366,3.6855,1.742,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-2.87e-09,0.00,7.318e-01,2.662e-01,1.406e-04,6.795e-05,4.041e-04,-1.000,2.093e-03,-1.144,0.307,0.037,-0.817,-1.341,-1.822,-2.495,-3.045,-3.124
0.0008922,-1.24000,9.77815,1.0058532953,2.4741325182,0.944,2.405,3.6823,1.689,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-3.59e-09,0.00,7.318e-01,2.662e-01,1.406e-04,6.795e-05,4.041e-04,-1.000,2.091e-03,-1.243,0.288,-0.024,-0.905,-1.438,-1.924,-2.608,-3.167,-3.245
0.0008922,-1.24000,9.77815,1.0058784485,2.4741377131,0.942,2.445,3.6792,1.636,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-4.51e-09,0.00,7.318e-01,2.662e-01,1.406e-04,6.796e-05,4.041e-04,-1.000,2.086e-03,-1.343,0.269,-0.085,-0.993,-1.536,-2.027,-2.722,-3.289,-3.367
0.0008922,-1.24000,9.77815,1.0059015751,2.4741424893,0.940,2.486,3.6761,1.582,7,0.000,0.463,0.00,0.00,0.00,0.00,0.00,-1,-5.66e-09,0.00,7.318e-01,2.662e-01,1.406e-04,6.796e-05,4.041e-04,-1.000,2.080e-03,-1.444,0.257,-0.143,-1.081,-1.634,-2.130,-2.835,-3.411,-3.488
0.0008922,-1.24000,9.77815,1.0059229136,2.4741468959,0.937,2.526,3.6729,1.527,7,0.000,0.463,6.70,5.30,3.78,2.90,2.35,3,-7.12e-09,0.00,7.317e-01,2.663e-01,1.406e-04,6.798e-05,4.041e-04,-1.000,1.997e-03,-1.546,0.251,-0.199,-1.168,-1.732,-2.235,-2.950,-3.535,-3.612
0.0008922,-1.24000,9.77815,1.0059423447,2.4741509084,0.934,2.567,3.6696,1.472,7,0.000,0.462,7.51,5.85,4.16,3.20,2.59,3,-8.97e-09,0.00,7.318e-01,2.663e-01,1.404e-04,6.805e-05,4.041e-04,-1.000,1.919e-03,-1.647,0.253,-0.251,-1.255,-1.830,-2.339,-3.065,-3.658,-3.735
0.0008922,-1.24000,9.77815,1.0059598684,2.4741545269,0.931,2.608,3.6620,1.399,7,0.000,0.460,8.74,6.66,4.71,3.63,2.94,3,-1.15e-08,0.00,7.318e-01,2.663e-01,1.398e-04,6.844e-05,4.041e-04,-1.000,1.916e-03,-1.750,0.395,-0.232,-1.316,-1.918,-2.442,-3.196,-3.808,-3.887
0.0008922,-1.24000,9.77815,1.0059756041,2.4741577761,0.927,2.648,3.6581,1.341,7,0.000,0.456,9.85,7.39,5.20,4.01,3.25,3,-1.43e-08,0.00,7.317e-01,2.663e-01,1.385e-04,6.979e-05,4.041e-04,-1.000,1.992e-03,-1.851,0.444,-0.261,-1.393,-2.011,-2.543,-3.312,-3.934,-4.014
0.0008922,-1.24000,9.77815,1.0059901476,2.4741607790,0.922,2.689,3.6549,1.286,7,0.000,0.450,11.05,8.16,5.71,4.42,3.58,3,-1.79e-08,0.00,7.317e-01,2.663e-01,1.368e-04,7.186e-05,4.041e-04,-1.000,1.987e-03,-1.952,0.447,-0.310,-1.470,-2.100,-2.641,-3.424,-4.056,-4.137
0.0008922,-1.24000,9.77815,1.0060039759,2.4741636341,0.916,2.729,3.6517,1.230,7,0.000,0.445,12.39,9.01,6.28,4.86,3.94,3,-2.26e-08,0.00,7.317e-01,2.664e-01,1.352e-04,7.379e-05,4.041e-04,-1.000,1.905e-03,-2.052,0.451,-0.358,-1.546,-2.189,-2.738,-3.534,-4.177,-4.260
0.0008922,-1.24000,9.77815,1.0060172081,2.4741663661,0.910,2.769,3.6484,1.173,7,0.000,0.440,13.92,9.96,6.91,5.36,4.35,3,-2.84e-08,0.00,7.317e-01,2.664e-01,1.337e-04,7.557e-05,4.041e-04,-1.000,1.903e-03,-2.153,0.461,-0.403,-1.621,-2.277,-2.835,-3.645,-4.298,-4.383
0.0008922,-1.24000,9.77815,1.0060298443,2.4741689749,0.902,2.810,3.6448,1.114,7,0.000,0.435,15.71,11.06,7.63,5.93,4.81,2,-3.64e-08,0.00,7.317e-01,2.664e-01,1.324e-04,7.722e-05,4.041e-04,-1.000,1.896e-03,-2.255,0.479,-0.444,-1.693,-2.363,-2.931,-3.757,-4.422,-4.510
0.0008922,-1.24000,9.77815,1.0060414076,2.4741713622,0.893,2.850,3.6413,1.056,7,0.000,0.432,17.70,12.25,8.41,6.55,5.31,2,-4.59e-08,0.00,7.316e-01,2.665e-01,1.313e-04,7.860e-05,4.041e-04,-1.000,1.896e-03,-2.354,0.498,-0.484,-1.764,-2.448,-3.025,-3.867,-4.543,-4.633
0.0008922,-1.24000,9.77815,1.0060533285,2.4741738232,0.881,2.890,3.6377,0.996,7,0.000,0.428,20.03,13.62,9.31,7.26,5.89,2,-5.8e-08,0.00,7.316e-01,2.665e-01,1.303e-04,7.989e-05,4.041e-04,-1.000,1.896e-03,-2.455,0.527,-0.520,-1.833,-2.531,-3.119,-3.977,-4.666,-4.759
0.0008922,-1.24000,9.77815,1.0060650110,2.4741762350,0.865,2.930,3.6338,0.932,7,0.000,0.425,22.80,15.22,10.34,8.09,6.56,2,-7.48e-08,0.00,7.315e-01,2.666e-01,1.294e-04,8.095e-05,4.040e-04,-1.000,1.890e-03,-2.556,0.582,-0.542,-1.894,-2.612,-3.212,-4.089,-4.791,-4.887
0.0008922,-1.24000,9.77815,1.0060757399,2.4741784498,0.847,2.972,3.6297,0.865,7,0.000,0.423,26.10,17.08,11.54,9.05,7.35,2,-9.83e-08,0.00,7.315e-01,2.666e-01,1.286e-04,8.191e-05,4.039e-04,-1.000,1.894e-03,-2.660,0.646,-0.560,-1.955,-2.693,-3.307,-4.204,-4.919,-5.019
0.0008922,-1.24000,9.77815,1.0060840845,2.4741801724,0.829,3.014,3.6255,0.796,7,0.000,0.421,30.00,19.23,12.92,10.15,8.24,1,-1.29e-07,0.00,7.314e-01,2.667e-01,1.280e-04,8.272e-05,4.038e-04,-1.000,1.888e-03,-2.766,0.714,-0.577,-2.015,-2.775,-3.403,-4.320,-5.050,-5.153
0.0008922,-1.24000,9.77815,1.0060900450,2.4741814028,0.812,3.054,3.6215,0.731,7,0.000,0.419,34.25,21.51,14.37,11.33,9.19,1,-1.68e-07,0.00,7.314e-01,2.667e-01,1.274e-04,8.347e-05,4.036e-04,-1.000,1.890e-03,-2.865,0.783,-0.590,-2.070,-2.850,-3.493,-4.429,-5.173,-5.280
0.0008922,-1.24000,9.77815,1.0060960054,2.4741826332,0.790,3.093,3.6175,0.665,7,0.000,0.418,39.18,24.10,16.01,12.65,10.27,1,-2.2e-07,0.00,7.314e-01,2.668e-01,1.269e-04,8.406e-05,4.034e-04,-1.000,1.812e-03,-2.962,0.858,-0.598,-2.119,-2.921,-3.579,-4.535,-5.293,-5.404
0.0008922,-1.24000,9.77815,1.0061004162,2.4741835436,0.767,3.132,3.6136,0.597,7,0.000,0.417,44.91,27.01,17.84,14.14,11.48,1,-2.92e-07,0.00,7.313e-01,2.668e-01,1.266e-04,8.464e-05,4.031e-04,-1.000,1.881e-03,-3.060,0.932,-0.606,-2.169,-2.993,-3.665,-4.642,-5.414,-5.529
0.0008922,-1.24000,9.77815,1.0061055422,2.4741846018,0.732,3.174,3.6094,0.518,7,0.000,0.417,52.68,30.82,20.21,16.07,13.05,1,-4.1e-07,0.00,7.313e-01,2.669e-01,1.264e-04,8.511e-05,4.029e-04,-1.000,1.813e-03,-3.166,1.024,-0.609,-2.220,-3.069,-3.757,-4.757,-5.544,-5.663
0.0008922,-1.24000,9.77815,1.0061095953,2.4741854384,0.693,3.215,3.6058,0.439,7,0.000,0.416,61.63,35.02,22.81,18.21,14.78,1,-5.88e-07,0.00,7.313e-01,2.669e-01,1.262e-04,8.535e-05,4.028e-04,-1.000,1.815e-03,-3.266,1.118,-0.601,-2.261,-3.139,-3.846,-4.866,-5.665,-5.790
0.0008922,-1.24000,9.77815,1.0061103106,2.4741855860,0.685,3.249,3.6025,0.387,7,0.000,0.416,68.75,38.36,24.88,19.90,16.15,1,-7.06e-07,0.00,7.312e-01,2.669e-01,1.259e-04,8.596e-05,4.025e-04,-1.000,1.888e-03,-3.352,1.188,-0.598,-2.297,-3.197,-3.920,-4.958,-5.768,-5.897
0.0008922,-1.24000,9.77815,1.0061111450,2.4741857583,0.670,3.267,3.6012,0.354,7,0.000,0.415,73.54,40.51,26.19,20.98,17.03,1,-8.28e-07,0.00,7.312e-01,2.670e-01,1.255e-04,8.676e-05,4.020e-04,-1.000,1.809e-03,-3.398,1.221,-0.599,-2.320,-3.230,-3.961,-5.007,-5.821,-5.952
0.0008922,-1.24000,9.77815,1.0061113834,2.4741858075,0.667,3.407,3.5884,0.161,7,0.000,0.414,111.22,57.39,36.52,29.41,23.90,0,-1.58e-06,0.00,7.308e-01,2.674e-01,1.240e-04,9.167e-05,3.984e-04,-1.000,1.809e-03,-3.748,1.481,-0.587,-2.458,-3.462,-4.258,-5.379,-6.240,-6.391
0.0008922,-1.24000,9.77815,1.0061115026,2.4741858321,0.664,3.149,3.6125,0.513,7,0.000,0.414,52.21,30.31,19.85,15.84,12.85,1,-4.98e-07,0.00,7.308e-01,2.674e-01,1.240e-04,9.167e-05,3.984e-04,-1.000,1.809e-03,-3.103,1.005,-0.594,-2.188,-3.026,-3.705,-4.690,-5.464,-5.580
0.0008922,-1.24000,9.77815,1.0061116219,2.4741858567,0.662,3.194,3.6084,0.451,7,0.000,0.414,59.66,33.90,22.09,17.66,14.33,1,-6.19e-07,0.00,7.308e-01,2.674e-01,1.240e-04,9.168e-05,3.984e-04,-1.000,1.809e-03,-3.214,1.083,-0.600,-2.241,-3.106,-3.803,-4.810,-5.599,-5.721
0.0008922,-1.24000,9.77815,1.0061117411,2.4741858813,0.661,3.132,3.6142,0.535,7,0.000,0.414,49.78,29.10,19.09,15.23,12.35,1,-4.66e-07,0.00,7.308e-01,2.674e-01,1.240e-04,9.168e-05,3.984e-04,-1.000,1.808e-03,-3.060,0.978,-0.588,-2.167,-2.996,-3.668,-4.644,-5.412,-5.526
0.0008922,-1.24000,9.77815,1.0061118603,2.4741859059,0.660,3.133,3.6142,0.534,7,0.000,0.414,49.92,29.17,19.13,15.26,12.38,1,-4.67e-07,0.00,7.308e-01,2.674e-01,1.240e-04,9.168e-05,3.984e-04,-1.000,1.809e-03,-3.062,0.979,-0.588,-2.168,-2.997,-3.670,-4.646,-5.414,-5.529
0.0008922,-1.24000,9.77815,1.0061123371,2.4741860043,0.656,3.138,3.6140,0.525,7,0.000,0.414,50.77,29.57,19.38,15.46,12.54,1,-4.92e-07,0.00,7.308e-01,2.674e-01,1.240e-04,9.173e-05,3.984e-04,-1.000,1.812e-03,-3.074,0.981,-0.594,-2.177,-3.007,-3.682,-4.659,-5.427,-5.542
0.0008922,-1.24000,9.77815,1.0061126947,2.4741860782,0.651,3.173,3.6109,0.474,7,0.000,0.414,56.62,32.39,21.14,16.89,13.71,1,-5.93e-07,0.00,7.308e-01,2.674e-01,1.240e-04,9.175e-05,3.984e-04,-1.000,1.812e-03,-3.163,1.036,-0.605,-2.224,-3.074,-3.761,-4.755,-5.535,-5.654
0.0008922,-1.24000,9.77815,1.0061129332,2.4741861274,0.648,3.198,3.6087,0.438,7,0.000,0.414,61.05,34.49,22.44,17.96,14.57,1,-6.7e-07,0.00,7.308e-01,2.674e-01,1.240e-04,9.176e-05,3.984e-04,-1.000,1.811e-03,-3.226,1.077,-0.609,-2.254,-3.119,-3.816,-4.822,-5.609,-5.730
0.0008922,-1.24000,9.77815,1.0061134100,2.4741862258,0.642,3.237,3.6057,0.383,7,0.000,0.414,68.64,38.03,24.63,19.74,16.02,1,-8.28e-07,0.00,7.308e-01,2.674e-01,1.240e-04,9.178e-05,3.984e-04,-1.000,1.810e-03,-3.323,1.134,-0.619,-2.303,-3.190,-3.903,-4.926,-5.723,-5.849
0.0008922,-1.24000,9.77815,1.0061136484,2.4741862750,0.636,3.266,3.6036,0.342,7,0.000,0.414,74.87,40.86,26.38,21.17,17.18,1,-9.71e-07,0.00,7.308e-01,2.674e-01,1.240e-04,9.179e-05,3.984e-04,-1.000,1.809e-03,-3.395,1.173,-0.628,-2.341,-3.243,-3.967,-5.002,-5.807,-5.935
0.0008922,-1.24000,9.77815,1.0061141253,2.4741863734,0.625,3.294,3.6023,0.301,7,0.000,0.414,81.51,43.80,28.17,22.65,18.38,0,-1.16e-06,0.00,7.308e-01,2.674e-01,1.239e-04,9.193e-05,3.983e-04,-1.000,1.812e-03,-3.466,1.190,-0.650,-2.386,-3.301,-4.033,-5.077,-5.885,-6.017
0.0008922,-1.24000,9.77815,1.0061147213,2.4741864965,0.608,3.328,3.6025,0.256,7,0.000,0.414,89.38,47.14,30.21,24.34,19.75,0,-1.45e-06,0.00,7.308e-01,2.674e-01,1.239e-04,9.195e-05,3.982e-04,-1.000,1.812e-03,-3.550,1.157,-0.707,-2.460,-3.382,-4.117,-5.163,-5.969,-6.102
0.0008922,-1.24000,9.77815,1.0061154366,2.4741866441,0.584,3.359,3.6100,0.238,7,0.000,0.413,92.55,48.25,30.86,24.91,20.21,0,-1.88e-06,0.01,7.308e-01,2.674e-01,1.239e-04,9.202e-05,3.982e-04,-1.000,1.812e-03,-3.626,0.897,-0.897,-2.615,-3.510,-4.222,-5.233,-6.007,-6.134
0.0008922,-1.24000,9.77815,1.0061157942,2.4741867179,0.561,3.375,3.6286,0.278,7,0.000,0.413,84.27,44.37,28.46,22.97,18.63,0,-2.15e-06,0.01,7.308e-01,2.674e-01,1.238e-04,9.216e-05,3.981e-04,-1.000,1.811e-03,-3.668,0.284,-1.266,-2.858,-3.674,-4.326,-5.246,-5.947,-6.055
0.0008922,-1.24000,9.77815,1.1001816988,2.4917106859,0.547,-9.999,3.8912,7.939,9,0.548,0.000,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.279e-01,2.712e-01,1.231e-04,9.857e-05,4.027e-04,-1.000,8.511e-04,29.767,29.710,30.255,29.954,29.754,29.554,29.395,29.209,29.192
0.0008922,-1.24000,9.84510,0.0900000036,1.0816895926,0.090,-3.210,3.4592,5.391,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.21e-17,0.00,7.479e-01,2.512e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.178e-04,12.795,20.765,17.980,15.965,14.078,12.231,10.758,10.398,10.265
0.0008922,-1.24000,9.84510,0.0990339816,1.1629858797,0.099,-2.973,3.4930,5.331,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-9.18e-17,0.00,7.471e-01,2.519e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,12.203,18.652,16.436,14.504,13.037,11.571,10.279,9.805,9.648
0.0008922,-1.24000,9.84510,0.1000000015,1.1711064122,0.100,-2.949,3.4964,5.325,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-9.72e-17,0.00,7.470e-01,2.520e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,12.143,18.450,16.289,14.370,12.936,11.506,10.231,9.748,9.588
0.0008922,-1.24000,9.84510,0.1199999973,1.3193154249,0.120,-2.665,3.5290,5.250,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.86e-16,0.00,7.457e-01,2.534e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,11.433,16.495,14.818,13.074,11.880,10.760,9.626,9.083,8.898
0.0008922,-1.24000,9.84510,0.1400000006,1.4384526719,0.140,-2.485,3.5451,5.201,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.76e-16,0.00,7.446e-01,2.544e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.178e-04,10.982,15.532,14.045,12.410,11.294,10.297,9.224,8.665,8.471
0.0008922,-1.24000,9.84510,0.1599999964,1.5372931554,0.160,-2.348,3.5554,5.163,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.7e-16,0.00,7.438e-01,2.553e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.176e-04,10.639,14.887,13.510,11.945,10.875,9.947,8.912,8.345,8.147
0.0008922,-1.24000,9.84510,0.2000000179,1.6938791367,0.200,-2.133,3.5695,5.102,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.82e-16,0.00,7.426e-01,2.565e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.178e-04,10.102,13.966,12.731,11.260,10.246,9.405,8.418,7.843,7.638
0.0008922,-1.24000,9.84510,0.2500000000,1.8403257998,0.250,-1.929,3.5808,5.040,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-8.93e-16,0.00,7.421e-01,2.570e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,9.592,13.181,12.044,10.646,9.677,8.890,7.941,7.361,7.155
0.0008922,-1.24000,9.84510,0.3000000417,1.9529140366,0.300,-1.769,3.5893,4.993,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.24e-15,0.00,7.421e-01,2.570e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.178e-04,9.193,12.581,11.518,10.174,9.240,8.489,7.566,6.983,6.778
0.0008922,-1.24000,9.84510,0.3499999940,2.0434174644,0.350,-1.638,3.5964,4.957,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.62e-15,0.00,7.474e-01,2.516e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,8.864,12.102,11.092,9.790,8.885,8.158,7.257,6.672,6.471
0.0008922,-1.24000,9.84510,0.4000000060,2.1185024399,0.400,-1.492,3.6071,4.913,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.24e-15,0.00,7.491e-01,2.499e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,8.501,11.520,10.584,9.345,8.482,7.791,6.921,6.333,6.143
0.0008922,-1.24000,9.84510,0.4117693603,2.1344147928,0.412,-1.450,3.6112,4.900,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.47e-15,0.00,7.491e-01,2.499e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.178e-04,8.396,11.336,10.427,9.210,8.363,7.685,6.827,6.237,6.052
0.0008922,-1.24000,9.84510,0.4500000179,2.1822809362,0.450,-1.322,3.6237,4.859,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.32e-15,0.00,7.491e-01,2.499e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,8.074,10.782,9.949,8.801,8.003,7.361,6.537,5.943,5.776
0.0008922,-1.24000,9.84510,0.5000000000,2.2374541529,0.500,-1.128,3.6501,4.817,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.17e-15,0.00,7.491e-01,2.499e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,7.589,9.823,9.152,8.144,7.445,6.878,6.122,5.538,5.407
0.0008922,-1.24000,9.84510,0.5500000715,2.2836583126,0.550,-0.924,3.6792,4.771,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-8.29e-15,0.00,7.696e-01,2.296e-01,1.525e-04,4.115e-05,3.733e-04,-1.000,8.697e-04,7.081,8.767,8.332,7.461,6.871,6.376,5.705,5.174,5.070
0.0008922,-1.24000,9.84510,0.6000000238,2.3211213258,0.600,-0.737,3.7049,4.724,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.29e-14,0.00,7.753e-01,2.239e-01,1.492e-04,4.026e-05,3.654e-04,-1.000,8.175e-04,6.612,7.856,7.649,6.875,6.365,5.919,5.330,4.866,4.777
0.0008922,-1.24000,9.84510,0.6205576062,2.3345255767,0.620,-0.659,3.7168,4.709,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.55e-14,0.00,7.780e-01,2.212e-01,1.477e-04,3.986e-05,3.617e-04,-1.000,8.234e-04,6.417,7.487,7.372,6.641,6.161,5.735,5.182,4.746,4.664
0.0008922,-1.24000,9.84510,0.6423394084,2.3476569369,0.642,-0.578,3.7292,4.692,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.87e-14,0.00,7.809e-01,2.183e-01,1.459e-04,3.940e-05,3.576e-04,-1.000,8.209e-04,6.214,7.120,7.091,6.403,5.953,5.547,5.029,4.621,4.546
0.0008922,-1.24000,9.84510,0.6499999762,2.3520353107,0.650,-0.549,3.7335,4.686,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-2e-14,0.00,7.820e-01,2.172e-01,1.453e-04,3.924e-05,3.561e-04,-1.000,8.261e-04,6.143,6.998,6.995,6.323,5.881,5.482,4.976,4.577,4.504
0.0008922,-1.24000,9.84510,0.6623274684,2.3588371261,0.662,-0.504,3.7400,4.675,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-2.22e-14,0.00,7.841e-01,2.151e-01,1.441e-04,3.892e-05,3.533e-04,-1.000,8.258e-04,6.029,6.812,6.846,6.196,5.767,5.377,4.888,4.503,4.434
0.0008922,-1.24000,9.84510,0.6859457493,2.3710868532,0.686,-0.417,3.7521,4.651,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-2.74e-14,0.00,7.884e-01,2.108e-01,1.417e-04,3.828e-05,3.475e-04,-1.000,7.961e-04,5.812,6.471,6.567,5.959,5.556,5.186,4.727,4.362,4.301
0.0008922,-1.24000,9.84510,0.6999999881,2.3779266974,0.700,-0.366,3.7590,4.637,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-3.1e-14,0.00,7.911e-01,2.081e-01,1.402e-04,3.787e-05,3.439e-04,-1.000,7.845e-04,5.684,6.276,6.403,5.821,5.433,5.074,4.631,4.277,4.222
0.0008922,-1.24000,9.84510,0.7073628306,2.3813854962,0.707,-0.339,3.7624,4.628,1,0.000,0.542,0.00,0.00,0.00,0.00,0.00,-1,-3.32e-14,0.00,7.929e-01,2.063e-01,1.389e-04,3.759e-05,3.415e-04,-1.000,7.786e-04,5.617,6.179,6.320,5.750,5.369,5.016,4.581,4.232,4.180
0.0008922,-1.24000,9.84510,0.7226635218,2.3883146685,0.723,-0.283,3.7695,4.610,1,0.000,0.540,0.00,0.00,0.00,0.00,0.00,-1,-3.81e-14,0.00,7.968e-01,2.024e-01,1.361e-04,3.698e-05,3.362e-04,-1.000,7.772e-04,5.477,5.982,6.148,5.604,5.237,4.894,4.475,4.137,4.090
0.0008922,-1.24000,9.84510,0.7366896272,2.3943766924,0.737,-0.231,3.7757,4.591,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-4.34e-14,0.00,8.007e-01,1.985e-01,1.334e-04,3.638e-05,3.309e-04,-1.000,7.449e-04,5.348,5.806,5.991,5.470,5.115,4.783,4.378,4.050,4.007
0.0008922,-1.24000,9.84510,0.7500000000,2.3998889087,0.750,-0.182,3.7815,4.573,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-4.92e-14,0.00,8.048e-01,1.945e-01,1.306e-04,3.577e-05,3.255e-04,-1.000,7.210e-04,5.225,5.644,5.844,5.343,4.999,4.676,4.283,3.964,3.926
0.0008922,-1.24000,9.84510,0.7532004714,2.4011809496,0.753,-0.170,3.7826,4.567,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-5.08e-14,0.00,8.062e-01,1.931e-01,1.298e-04,3.555e-05,3.236e-04,-1.000,7.188e-04,5.195,5.608,5.809,5.313,4.971,4.650,4.259,3.942,3.904
0.0008922,-1.24000,9.84510,0.7677959800,2.4069164812,0.767,-0.116,3.7878,4.542,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-5.87e-14,0.00,8.127e-01,1.866e-01,1.261e-04,3.456e-05,3.147e-04,-1.000,7.262e-04,5.059,5.443,5.652,5.174,4.842,4.529,4.149,3.839,3.805
0.0008922,-1.24000,9.84510,0.7818477750,2.4122063194,0.781,-0.062,3.7926,4.516,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-6.78e-14,0.00,8.191e-01,1.802e-01,1.226e-04,3.361e-05,3.062e-04,-1.000,6.975e-04,4.925,5.285,5.500,5.038,4.715,4.410,4.040,3.737,3.707
0.0008922,-1.24000,9.84510,0.7948212624,2.4168997392,0.794,-0.012,3.7970,4.490,1,0.000,0.533,0.00,0.00,0.00,0.00,0.00,-1,-7.77e-14,0.00,8.249e-01,1.745e-01,1.195e-04,3.277e-05,2.987e-04,-1.000,6.523e-04,4.800,5.141,5.358,4.910,4.596,4.298,3.937,3.642,3.614
