NUMBER_1,X_WORLD_1,Y_WORLD_1,X_IMAGE_1,Y_IMAGE_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,THRESHOLD_1,FLUX_MAX_1,ISOAREA_IMAGE_1,THETA_IMAGE_1,FLAGS_1,ELONGATION_1,ELLIPTICITY_1,NUMBER_2,X_WORLD_2,Y_WORLD_2,X_IMAGE_2,Y_IMAGE_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,THRESHOLD_2,FLUX_MAX_2,ISOAREA_IMAGE_2,THETA_IMAGE_2,FLAGS_2,ELONGATION_2,ELLIPTICITY_2,Separation,B_V
3377,154.60386368575547,-46.38684196331721,3554.9915,1857.7142,3344.2373,70.42289,19.963257,0.022868969,96.34094,68.92337,139.97809,34,0.45313826,0,1.1373819,0.12078786,3846,154.60398966191028,-46.386872605709215,3555.7903,1858.0065,10279.83,140.64647,19.210035,0.014858423,240.63722,152.23218,411.8956,41,-34.51744,0,1.0069547,0.0069066286,0.33170762711612645,0.7532215
3378,154.60015921592503,-46.38711865861851,3531.3745,1859.9949,1498.6421,48.02307,20.834755,0.03480021,96.43324,68.92337,115.37925,17,88.52462,0,1.0506104,0.048172355,3849,154.600293210204,-46.38716906852871,3532.2222,1860.4701,6134.766,112.35508,19.770504,0.01988953,240.97604,152.23218,327.22177,28,-80.19309,0,1.0133827,0.0132059455,0.37900803677973194,1.064251
3379,154.50307260287943,-46.38610192905841,2913.2935,1843.8357,170662.25,432.65894,15.693657,0.0027532016,103.00498,68.92337,2966.1846,348,-48.38273,2,1.1790193,0.15183747,3977,154.50316351495744,-46.38614258793742,2913.8687,1844.2169,432697.44,720.0303,15.149539,0.0018071586,265.33807,152.23218,8939.374,370,-55.122917,2,1.2053047,0.17033434,0.26905695569798443,0.5441179
3380,154.32632681710854,-46.38577911001229,1787.8916,1830.4707,50284.918,245.86752,17.020407,0.0053099846,108.55806,68.92337,771.38666,214,-60.14541,2,1.081199,0.0751009,3856,154.32638308760752,-46.38583267751235,1788.2458,1830.9681,150731.05,450.15802,16.294493,0.0032433372,286.29156,152.23218,2731.083,224,-79.23666,2,1.057008,0.053933382,0.23814773814342077,0.725914
3381,154.16537429203646,-46.38766537864621,762.8972,1840.6129,16167.314,147.07246,18.252405,0.009879235,95.23082,68.92337,330.17706,115,28.920176,0,1.2873284,0.2231974,3845,154.16551732602767,-46.38772068040399,763.8049,1841.129,38399.29,255.04924,17.779192,0.0072132447,238.70601,152.23218,873.60077,115,-59.953964,2,1.2261765,0.1844567,0.4071715074671403,0.4732132
3382,154.47301045162942,-46.387911481624165,2721.7083,1858.5957,3122.6084,68.485405,20.037706,0.023818277,110.81536,68.92337,131.82375,33,7.7227902,0,1.1629267,0.1401006,3855,154.47305159649778,-46.3879577794951,2721.9658,1859.0258,10653.756,145.1976,19.171244,0.014800846,291.62076,152.23218,420.99063,45,26.530977,2,1.2018973,0.16798216,0.1954952522015749,0.8664627
3383,154.5436812206236,-46.38574668211461,3171.9011,1843.2975,28982.084,187.1233,17.618675,0.0070117773,98.23565,68.92337,666.874,127,5.171176,0,1.0824747,0.07619083,3861,154.5437747430222,-46.38578464105423,3172.493,1843.6544,97314.016,364.0597,16.769562,0.0040628146,249.31734,152.23218,2341.9,152,-3.4876525,0,1.0475211,0.045365334,0.2694628307393861,0.84911346
3384,154.0982350051085,-46.387983034716136,335.37112,1841.1288,27704.22,184.9657,17.667635,0.007250619,102.29431,68.92337,533.72534,137,-23.438469,0,1.1338483,0.11804783,3839,154.09827227198028,-46.3880267866046,335.6063,1841.5339,66409.78,311.82053,17.18442,0.005099205,244.08864,152.23218,1484.9792,133,-3.3256314,0,1.0313354,0.030383289,0.18268027020328534,0.48321533
3385,154.07361349149892,-46.38764415499606,178.60838,1837.2052,66888.37,276.38602,16.710623,0.0044874055,115.61671,68.92337,1182.3336,200,-18.469723,0,1.1053375,0.095298946,3858,154.0736368707481,-46.38768433963762,178.75543,1837.5769,200460.5,500.98026,15.984928,0.0027140735,258.13135,152.23218,3904.1343,218,39.194675,0,1.0748587,0.06964511,0.1558790531882465,0.72569466
3386,154.53291983551662,-46.38540469004423,3103.4124,1839.4014,13440.201,136.96965,18.452986,0.0110674715,99.419136,68.92337,219.78307,101,70.92543,2,1.4134461,0.29250926,3853,154.53302744197597,-46.38542525800431,3104.0957,1839.5985,33943.4,246.15895,17.91311,0.007875717,252.57158,152.23218,616.2407,107,67.72956,2,1.560622,0.35922986,0.27728743088299374,0.53987503
3387,154.14369842513662,-46.39035296718174,624.7322,1864.6029,1370.9349,46.162796,20.931458,0.036568325,95.58555,68.92337,101.09221,16,-27.82371,0,1.2520435,0.20130569,3871,154.14368353603018,-46.39045506619441,624.6319,1865.5449,5728.192,109.47759,19.844955,0.020755706,236.7356,152.23218,302.48856,27,49.186268,0,1.1936531,0.16223568,0.36941111180403774,1.0865021
3389,154.47507551386462,-46.38616529639011,2735.018,1842.608,22767.348,173.30754,17.880718,0.008266751,109.22262,68.92337,323.43103,153,-29.835135,0,2.0245368,0.5060599,3903,154.4752061018305,-46.38618306981948,2735.848,1842.7804,77503.414,359.42014,17.016697,0.0050362977,287.4002,152.23218,1170.8403,188,-32.599304,2,1.9339545,0.48292476,0.330535887973918,0.8640213
3391,154.1006475393806,-46.3903465947917,350.61823,1863.0281,2295.8433,59.020767,20.371645,0.027918523,102.34506,68.92337,123.63407,25,-10.717734,0,1.1543314,0.13369769,3862,154.10063292268276,-46.390401891182236,350.5225,1863.5381,6972.436,119.95132,19.631538,0.01868316,243.96239,152.23218,316.89404,32,8.318124,0,1.0145159,0.014308155,0.20234857568952738,0.7401066
3392,154.13719501573289,-46.38813776807173,583.4407,1843.9153,34047.207,202.08989,17.443796,0.006446039,95.8379,68.92337,677.28894,143,-20.209864,0,1.092516,0.08468157,3865,154.13721249000253,-46.38817624604727,583.54987,1844.2711,88633.14,350.2854,16.87101,0.0042919605,236.5787,152.23218,1955.7549,147,36.598686,0,1.0509812,0.048508167,0.14515789950555788,0.57278633
3393,154.44567651597262,-46.38670995493038,2547.773,1845.8003,45463.66,233.63324,17.129839,0.005580846,134.19342,68.92337,785.2843,192,-75.78833,2,1.258295,0.20527387,3946,154.4457489918271,-46.38675503678649,2548.2305,1846.221,153854.61,463.21933,16.272224,0.0032696854,359.37543,152.23218,2795.0432,262,-82.5004,2,1.4726548,0.32095426,0.2423435288799439,0.8576145
3394,154.44292657631914,-46.38654762130774,2530.2773,1844.1337,72055.83,288.889,16.629827,0.004354033,136.24796,68.92337,1113.6287,240,23.58339,2,1.5329638,0.34766883,3912,154.44295112520118,-46.38658918505345,2530.4302,1844.5189,218470.28,527.28467,15.891519,0.002621094,365.32718,152.23218,4051.5847,257,27.224272,2,1.3997067,0.2855646,0.16157104299183125,0.7383089
3395,154.37365516778945,-46.38618120919871,2089.2256,1836.7169,16323.643,146.79617,18.241957,0.0097662425,148.71976,68.92337,355.34222,110,84.5948,2,1.551901,0.35562897,3926,154.37371255491877,-46.38622451730884,2089.5876,1837.12,60029.02,310.13135,17.294096,0.005610664,384.82452,152.23218,1227.9243,156,-85.999855,2,2.0147877,0.50366974,0.21122485033439348,0.9478607
3396,154.29604873674822,-46.388583923619734,1594.893,1854.8354,10673.489,119.911736,18.703234,0.012200709,102.58221,68.92337,278.79895,78,-13.60307,2,1.2222456,0.1818338,3867,154.29607369690223,-46.388653913150215,1595.0469,1855.4827,30774.275,224.14497,18.01953,0.0079099,264.43057,152.23218,835.9187,84,14.493531,0,1.0790128,0.07322687,0.25947349812039217,0.6837044
3397,154.49711947386277,-46.38818186233517,2875.1902,1862.6447,2601.1023,62.699467,20.236107,0.026177987,104.62845,68.92337,133.88277,28,-43.34219,0,1.1418475,0.12422627,3913,154.49707435513938,-46.388304965589434,2874.8914,1863.778,9644.778,141.6805,19.279268,0.015953194,271.53015,152.23218,346.69943,45,-52.126972,0,1.770417,0.4351613,0.45711433329326895,0.9568386
3398,154.31416415827852,-46.38673388520953,1710.3746,1838.6621,28396.438,188.09457,17.64084,0.007193533,106.149475,68.92337,562.6041,147,81.92815,2,1.1794739,0.15216434,3891,154.3142127058101,-46.38679481597967,1710.6793,1839.227,58616.367,302.9127,17.319952,0.0056121387,275.5973,152.23218,1337.244,143,86.79108,2,1.2697388,0.2124365,0.25029627144682814,0.32088852
3399,154.51919329757214,-46.38800991142284,3015.7551,1862.5203,4209.6523,78.16537,19.713385,0.020164987,100.690575,68.92337,163.05318,40,11.201067,2,1.2920966,0.22606403,3894,154.5192663800457,-46.38806684909501,3016.2148,1863.0508,18997.672,184.55672,18.54325,0.0105501665,256.97165,152.23218,631.7181,65,39.534157,2,1.1370596,0.12053859,0.27376767380857975,1.1701355
3400,154.43638204541975,-46.38671990803761,2488.5906,1845.3264,15452.95,142.47243,18.301472,0.010012655,149.30028,68.92337,319.0842,102,-89.39025,2,1.1863751,0.15709633,3869,154.43642828972924,-46.386763974822045,2488.881,1845.736,41732.137,260.16864,17.688824,0.006770397,397.8207,152.23218,988.7033,112,-79.58616,2,1.3018184,0.23184371,0.19584166551435891,0.612648
3401,154.37475609814905,-46.39137769973934,2095.8174,1884.747,88703.95,328.5471,16.404142,0.004022393,163.07536,68.92337,973.07544,405,61.098614,2,1.5863681,0.36962932,4234,154.3748757005219,-46.391458001271964,2096.5725,1885.4949,289971.25,636.6953,15.584112,0.0023845506,410.9432,152.23218,3323.0684,498,59.125717,2,1.5887578,0.37057745,0.41444504523971565,0.8200302
3402,154.35511748564593,-46.38751450207805,1971.0825,1848.0105,165483.05,423.89484,15.727117,0.0027818547,135.7866,68.92337,3070.6052,299,0.47010973,2,1.1492237,0.12984735,4051,154.35504625554026,-46.387439455641214,1970.6348,1847.3138,470694.38,761.6289,15.058152,0.0017572527,359.878,152.23218,9125.956,460,48.354557,2,1.9694132,0.49223453,0.32291847651230937,0.6689644
3403,154.24239412271598,-46.38846288882888,1253.2659,1851.1937,16488.129,145.89745,18.231071,0.009609618,97.75028,68.92337,352.16373,101,-36.600674,0,1.2165877,0.17802882,3876,154.2424314544526,-46.38852000764516,1253.4999,1851.7227,46450.383,269.08356,17.572527,0.006291116,248.45966,152.23218,1068.7908,112,-42.469887,0,1.1049086,0.094947755,0.22555739900310592,0.65854454
3404,154.29780316479807,-46.38785656191652,1606.116,1848.2075,17270.965,149.67107,18.180708,0.009411331,102.79475,68.92337,344.48868,108,-55.567776,2,1.1666425,0.14283943,3872,154.29785219840736,-46.387910688002236,1606.4243,1848.7096,48267.984,279.57693,17.530851,0.006290309,265.82278,152.23218,899.7335,115,-73.26858,0,1.149286,0.12989461,0.22976811499820476,0.64985657
3405,154.34716688624576,-46.389553242847164,1920.3005,1866.4037,186191.31,459.0763,15.599102,0.002677659,131.28204,68.92337,3036.118,517,23.259571,0,1.7845062,0.4396209,4181,154.34690560406597,-46.389500259591536,1918.641,1865.9008,621199.9,853.9284,14.756922,0.0014928629,346.06238,152.23218,12568.858,466,47.205887,2,1.6274571,0.38554448,0.6762485830663199,0.84218025
3406,154.42144334154338,-46.38794678924553,2393.3645,1855.757,10080.615,113.50493,18.765282,0.012228059,178.59642,68.92337,312.24197,59,2.723871,2,1.1299981,0.115042806,3878,154.4214991232116,-46.38798591711563,2393.7163,1856.1213,28395.965,207.35474,18.106857,0.0079302555,476.36398,152.23218,1018.89746,63,6.705936,2,1.0513685,0.048858643,0.1975557158030114,0.6584244
3407,154.3900183938179,-46.38912130341981,2193.1765,1864.7751,2893.068,64.98606,20.120604,0.02439447,185.65285,68.92337,152.53929,28,47.58327,0,1.3815236,0.2761615,3880,154.390079470666,-46.38916636755767,2193.5615,1865.1946,8305.944,124.45915,19.441526,0.016273001,502.2022,152.23218,412.33157,31,59.16195,0,1.4631565,0.31654608,0.22208116827847144,0.67907715
3408,154.12743374346374,-46.389690677037365,521.2059,1857.8989,9532.822,114.22846,18.825947,0.013013157,96.34989,68.92337,232.45256,74,-16.93616,0,1.1719759,0.14674014,3887,154.12742915679394,-46.38974563654427,521.1738,1858.406,29118.592,219.3668,18.079575,0.008181452,236.86555,152.23218,746.2357,82,5.2136097,0,1.0625442,0.058862686,0.19818175258935392,0.7463722
3409,154.41675084750327,-46.390017382456755,2363.309,1874.5931,471711.34,709.4376,14.589809,0.0016333066,193.697,68.92337,5891.4834,665,-70.17564,2,1.4458089,0.30834568,4279,154.41668115956082,-46.390338778582574,2362.838,1877.5558,1005680.06,1076.398,14.2338505,0.0011623659,528.5776,152.23218,12409.928,660,-66.74409,2,1.6746773,0.40287,1.16989414765493,0.35595894
3410,154.31778956472434,-46.388524291459596,1733.327,1855.3738,111850.76,354.30493,16.152403,0.0034400765,107.32805,68.92337,1579.0182,275,-32.629223,2,1.2732182,0.21458864,3980,154.3178665754859,-46.388560955931325,1733.8147,1855.7161,341266.84,646.15125,15.407265,0.0020562215,278.41742,152.23218,5673.755,329,-22.241783,2,1.1657628,0.14219254,0.232358767247349,0.74513817
3411,154.37194227096478,-46.387441071384536,2078.2178,1848.252,45932.03,237.55101,17.118711,0.0056165685,150.98692,68.92337,555.522,221,7.1005745,2,1.8621386,0.46298307,3902,154.3715793666351,-46.387452097648264,2075.906,1848.3336,88578.266,353.50027,16.871681,0.004334035,384.49387,152.23218,1561.0319,157,49.70105,2,1.2513429,0.20085853,0.9020383829812498,0.24703026
3412,154.45537294187434,-46.38903585711113,2609.305,1867.8683,1598.8207,49.53684,20.764502,0.03364793,127.747795,68.92337,109.2377,18,63.365215,0,1.1190122,0.10635471,3889,154.4554697136934,-46.38909861974549,2609.9153,1868.4536,5379.5938,104.601654,19.913126,0.021116352,345.38412,152.23218,315.8384,24,70.910385,0,1.1930083,0.16178286,0.3298392172216029,0.8513756
3413,154.45464084554087,-46.38751159505402,2604.7805,1853.7526,17450.291,147.55739,18.169493,0.009183074,126.80152,68.92337,449.22977,91,-6.414054,0,1.0989606,0.09004927,3873,154.45471189276333,-46.38755803784854,2605.2285,1854.1857,55123.727,281.46997,17.386654,0.005545278,341.3911,152.23218,1521.7966,104,-8.3859415,0,1.0813146,0.07519972,0.2430625056759369,0.7828388
3414,154.39175298027348,-46.388449292634746,2204.2764,1858.6704,4174.574,79.15026,19.72247,0.020590646,188.67134,68.92337,134.24771,25,26.690489,2,1.2907127,0.22523427,3877,154.39173300500715,-46.38855403037187,2204.1404,1859.6361,16429.281,170.12814,18.700953,0.011245724,510.94574,152.23218,527.6361,54,52.425682,2,1.1366521,0.120223284,0.3803044052968708,1.0215168
3415,154.42120483364684,-46.38856944798929,2391.7922,1861.4905,9379.08,110.15594,18.8436,0.0127549125,182.04121,68.92337,383.1871,57,55.78222,2,1.1315389,0.11624771,3893,154.42123866997562,-46.38864541812462,2392.0012,1862.1938,24305.951,195.47565,18.275719,0.008733933,488.01047,152.23218,824.87524,60,63.87495,2,1.0480542,0.045850873,0.2861076854702168,0.56788063
3416,154.40527752146625,-46.39682834794453,2289.6855,1936.7944,303354.38,576.6884,15.069124,0.002064528,275.3749,68.92337,2635.4673,602,38.198208,2,1.3013767,0.23158294,4490,154.40534379891318,-46.39688138581628,2290.103,1937.2878,1032127.06,1107.7119,14.205667,0.0011655301,712.9211,152.23218,10318.144,841,54.051605,2,1.9986348,0.49965847,0.2520595337336236,0.8634577
3417,154.31545140806466,-46.38838772169171,1718.4495,1853.9941,120229.84,364.63818,16.073969,0.003293667,106.70944,68.92337,1990.1382,268,19.09014,2,1.0740098,0.068909764,3981,154.31549142270114,-46.38844141312066,1718.7003,1854.4918,305108.62,606.7484,15.528864,0.002159653,276.69687,152.23218,5754.3496,272,43.07387,2,1.0935929,0.08558291,0.21733298894907743,0.545105
3418,154.40066952620737,-46.389586968892736,2260.9548,1869.6829,89450.45,331.3341,16.395044,0.0040226607,196.43062,68.92337,559.18756,428,28.603401,2,1.3814386,0.2761169,4135,154.40062890261208,-46.39005226477248,2260.6572,1873.9757,449426.88,819.8385,15.108352,0.0019810668,535.29315,152.23218,1597.7444,961,-57.925117,2,1.6590694,0.39725244,1.6780996728580175,1.2866926
3419,154.2581280133356,-46.388079505943665,1353.4744,1848.371,55431.188,255.09717,16.914616,0.0049978276,99.13117,68.92337,972.2895,203,18.031164,0,1.2193996,0.17992425,3991,154.25813193135772,-46.38812732757673,1353.4961,1848.8125,172105.64,483.95627,16.150513,0.0030538018,253.4457,152.23218,3315.034,254,22.747986,2,1.4875733,0.32776415,0.1724325697697103,0.76410294
3420,154.4411376222386,-46.39120855284155,2518.475,1887.0494,244321.42,516.88586,15.304096,0.0022975393,151.26492,68.92337,3697.1492,481,75.377594,0,2.0253253,0.50625217,4254,154.44118852469785,-46.391204152322764,2518.7996,1887.012,838476.9,985.8817,14.4312725,0.0012769196,400.62012,152.23218,15053.626,576,75.24872,2,1.9692018,0.49218005,0.12738128781025118,0.8728237
3421,154.0804186689068,-46.39099084497235,221.78632,1868.3145,365155.8,622.32855,14.867805,0.0018508504,113.92455,68.92337,5825.8096,466,-15.199927,0,1.0720009,0.0671649,4117,154.08043486896526,-46.391036530659775,221.88736,1868.7367,1639047.2,1338.8291,13.703521,8.8708143E-4,256.45532,152.23218,28896.062,642,42.077316,0,1.0616632,0.058081686,0.1693161552064459,1.1642838
3422,154.39541060384843,-46.38718444654373,2227.6702,1847.2034,24334.424,174.3989,17.808447,0.0077830977,185.56834,68.92337,459.18097,128,-77.95345,0,1.340362,0.2539329,3897,154.39548528979768,-46.38722897651541,2228.1418,1847.6187,63699.0,308.947,17.229668,0.005267217,503.4232,152.23218,1318.5934,126,-80.39553,0,1.4592068,0.3146962,0.24514165848689892,0.5787792
3423,154.50891201577676,-46.391784431716765,2949.9292,1896.6761,456918.88,696.68787,14.624402,0.0016558805,102.77469,68.92337,7855.778,599,-30.842339,2,1.3635682,0.26663,4316,154.5090600944957,-46.39184265502351,2950.8662,1897.2234,1408217.1,1264.5853,13.868326,9.752329E-4,263.78052,152.23218,27041.967,824,-7.798638,2,1.1312448,0.116018,0.4232284122730174,0.75607586
3424,154.3609669250934,-46.38812740360853,2008.2795,1853.9852,103097.76,333.92517,16.240877,0.0035174647,140.49635,68.92337,2097.7314,177,33.33689,2,1.0910697,0.08346832,3936,154.36102596207263,-46.38818627707814,2008.6509,1854.5319,184964.6,469.73773,16.072279,0.0027580152,373.41544,152.23218,4516.1406,154,52.228184,2,1.1187611,0.106154084,0.2577046321016892,0.16859818
3425,154.39209778154893,-46.39076172239861,2206.2808,1880.0361,56838.125,260.22415,16.887402,0.004972075,199.47652,68.92337,947.8301,229,-85.6937,0,1.9363703,0.48356986,4143,154.39217393435692,-46.39073422543849,2206.7678,1879.7866,213729.23,525.8636,15.915339,0.0026720157,539.5069,152.23218,4184.9175,257,-87.45011,0,1.8564856,0.46134782,0.21343468323102682,0.9720621
3426,154.22916159349685,-46.38880846278098,1168.9879,1853.7969,115608.67,356.7173,16.116524,0.003350916,96.77743,68.92337,2118.0378,245,-10.40538,0,1.0925053,0.08467263,3956,154.2291999172298,-46.388857396969776,1169.2289,1854.2502,353839.7,649.23773,15.367984,0.0019926317,245.96152,152.23218,7328.2827,271,31.015087,0,1.0659015,0.061827064,0.20022350680655648,0.7485399
3427,154.4346551703656,-46.39563132596508,2476.815,1927.4829,172993.27,441.4666,15.678927,0.0027713955,187.99242,68.92337,2671.3684,461,84.08577,2,1.3449934,0.2565019,4365,154.43470149507996,-46.39560305463159,2477.1125,1927.2249,569759.94,821.9903,14.85077,0.0015667677,495.62738,152.23218,10886.582,457,77.10722,2,1.3032539,0.2326898,0.15358152498345506,0.8281574
3428,154.42762064198567,-46.392377537259904,2432.3127,1897.0248,170853.61,441.94833,15.69244,0.0028091646,194.82323,68.92337,2419.2664,515,-44.55927,2,1.8774734,0.46736926,4282,154.4276732025973,-46.39243180832496,2432.6428,1897.5289,556568.2,833.75806,14.876204,0.0016268649,516.83856,152.23218,9033.668,598,-44.21126,2,1.6874543,0.40739137,0.23495472778896967,0.8162365
3429,154.3076994786257,-46.39052432703798,1668.9353,1873.3262,265694.47,537.2956,15.213044,0.002196143,104.99893,68.92337,4591.119,458,27.26887,0,1.3016512,0.23174506,4130,154.30775991405642,-46.39057469320831,1669.3165,1873.7942,955332.6,1044.9073,14.289614,0.0011878265,271.89337,152.23218,18764.17,589,25.369669,2,1.292639,0.22638881,0.2353630064642787,0.92343044
3430,154.44794144515632,-46.387573672868065,2562.118,1853.9122,11558.708,125.8336,18.616728,0.011822714,133.74438,68.92337,238.0461,90,15.388909,2,1.1120135,0.1007303,3888,154.44798156662074,-46.38760246395961,2562.3706,1854.1804,28666.49,225.64162,18.096563,0.008548196,358.36765,152.23218,647.1331,96,-26.559967,2,1.1707278,0.14583051,0.1437668774170261,0.5201645
3431,154.43675382820538,-46.38812114331649,2490.835,1858.2837,18883.572,162.00845,18.08379,0.009317156,154.13821,68.92337,197.95476,155,-39.98779,2,2.8530262,0.649495,3960,154.43681978729487,-46.38817219854674,2491.2505,1858.7589,49847.3,299.5124,17.495895,0.006525337,409.40488,152.23218,562.76337,172,-39.10236,2,2.7592044,0.6375767,0.24618771347917062,0.58789444
3432,154.6063287336968,-46.38787161101745,3570.5764,1867.4014,3143.2988,67.94065,20.030537,0.023473285,96.3375,68.92337,147.86168,31,24.240906,0,1.0533597,0.050656676,3895,154.60645055661846,-46.38792134965567,3571.3467,1867.8695,10045.988,138.1452,19.235018,0.014933891,240.6357,152.23218,430.22668,39,-50.987743,0,1.0687542,0.064331174,0.35153018756639187,0.7955189
3433,154.31208417993162,-46.391758896047335,1696.7626,1884.9432,193643.0,463.4975,15.556496,0.0025994137,105.90934,68.92337,3268.0315,413,52.62636,2,1.1665443,0.14276725,4145,154.31214075191082,-46.39181227846559,1697.1188,1885.4388,482198.16,759.5936,15.031936,0.0017107462,274.36603,152.23218,9669.298,409,72.095665,2,1.1260803,0.11196387,0.2380404868492039,0.52456
3435,154.36764151420897,-46.387829538997714,2050.8022,1851.6007,33601.973,202.28108,17.458088,0.0065376298,147.34413,68.92337,498.3675,154,14.308103,2,1.2374238,0.19186944,3906,154.36769046291985,-46.3878806115274,2051.1099,1852.0748,88589.016,356.12802,16.87155,0.004365722,381.64896,152.23218,1357.0437,165,23.177938,2,1.4957948,0.3314591,0.2204063731499595,0.5865383
3436,154.44452483864885,-46.39069036136983,2540.087,1882.4728,59926.484,271.04468,16.829952,0.004911927,142.35875,68.92337,867.1446,285,-60.906693,2,1.137301,0.120725274,4136,154.44454720529438,-46.39075083860855,2540.224,1883.0323,182275.39,505.01855,16.08818,0.0030089095,381.17746,152.23218,3231.8472,314,-55.3375,2,1.0457469,0.043745697,0.22468994978895368,0.7417717
3437,154.2515055791164,-46.38850686141741,1311.2786,1852.012,36647.746,208.31071,17.363882,0.00617297,98.6568,68.92337,788.9734,142,-11.378185,0,1.0920167,0.084263146,3905,154.2515405420987,-46.38855793849951,1311.4979,1852.4851,108340.64,379.5123,16.65302,0.0038042082,251.92876,152.23218,2499.2222,154,32.87739,0,1.052914,0.05025482,0.2033429822407234,0.7108612
3438,154.37200544842466,-46.38922108676827,2078.4773,1864.6868,23197.357,175.89929,17.860403,0.008234845,155.57658,68.92337,377.85864,163,31.822939,2,1.3681631,0.26909304,4069,154.37206300699688,-46.38928891089881,2078.8384,1865.316,72767.1,345.46796,17.085161,0.0051558767,391.16797,152.23218,1149.4718,201,33.613754,2,1.1810892,0.15332383,0.2829221766102976,0.77524185
3439,154.43297744663798,-46.388038840145406,2466.797,1857.2959,33782.28,197.50381,17.452278,0.006349161,162.99669,68.92337,768.722,110,70.04437,2,1.286075,0.22244036,3999,154.43303769494884,-46.388099238795185,2467.1753,1857.857,125116.836,406.74402,16.49671,0.003530492,431.12827,152.23218,2499.683,174,61.085636,2,1.844524,0.45785475,0.2639323607217238,0.9555683
3440,154.26861838228666,-46.38904353512942,1420.2047,1857.7587,55870.227,253.62569,16.90605,0.0049299514,99.36639,68.92337,1072.7008,178,-3.1579032,0,1.1060674,0.095896006,3959,154.26866015063368,-46.38909530828452,1420.467,1858.2385,174618.08,472.03955,16.134777,0.0029357497,254.30104,152.23218,3822.4517,208,34.599995,0,1.0819052,0.075704634,0.213297429787492,0.77127266
3441,154.5826883667377,-46.39001959998455,3419.829,1885.498,10095.617,116.86933,18.763668,0.012571801,97.08343,68.92337,258.72162,65,1.9967991,0,1.0806971,0.07467127,4010,154.58279412784984,-46.39005467985108,3420.4988,1885.8295,31816.693,224.91809,17.983362,0.007677135,243.64052,152.23218,953.82574,81,8.583393,0,1.0560279,0.053055346,0.2914009031807298,0.78030586
3442,154.38308802663153,-46.38945736264968,2149.0225,1867.4858,28791.977,193.9788,17.625822,0.007316656,163.18889,68.92337,353.9809,186,-8.377306,2,1.4114065,0.29148686,4037,154.38309402304978,-46.389501466321676,2149.057,1867.8933,120240.414,439.8548,16.539873,0.003972727,438.50464,152.23218,994.42706,316,25.990355,2,1.544075,0.35236305,0.15946987203635618,1.085949
3443,154.29160674209015,-46.389412800792385,1566.5508,1862.269,9700.06,118.2178,18.807064,0.013235437,101.88142,68.92337,210.56238,90,50.67716,0,2.0740008,0.51784015,3961,154.29155940006504,-46.389401954433005,1566.2501,1862.1666,27403.39,228.98035,18.145489,0.009074521,261.0795,152.23218,584.2641,108,51.593983,0,2.3946776,0.58240724,0.12387078199797547,0.6615753
3444,154.571436351868,-46.38776887516002,3348.4211,1863.9138,85722.305,309.5815,16.441265,0.003922031,97.339645,68.92337,1699.8138,213,5.3448625,0,1.075074,0.06983143,3989,154.57154749053504,-46.387811224440306,3349.1243,1864.3127,228680.83,530.36523,15.841926,0.0025186923,245.83485,152.23218,5267.3296,227,-6.6874495,0,1.0506678,0.04822433,0.3152889151547501,0.5993395
3445,154.64191390960366,-46.387812653872935,3797.1594,1869.5475,143838.25,395.86856,15.879314,0.002988866,95.35178,68.92337,2727.2117,271,10.033673,0,1.0584006,0.055178165,4053,154.64203868692283,-46.387851076216,3797.9497,1869.9119,547657.44,791.7794,14.893727,0.0015700918,237.20059,152.23218,11664.55,342,-13.110796,0,1.0506963,0.0482502,0.3393176835795089,0.9855871
3446,154.455096382665,-46.393397839578746,2607.1519,1908.1163,183556.3,450.43375,15.614577,0.0026649646,132.9196,68.92337,3060.893,407,-79.14157,2,1.4348655,0.30307055,4288,154.45516798904535,-46.39344992522977,2607.603,1908.6016,697856.44,901.17,14.630585,0.0014023953,356.33417,152.23218,13596.766,493,-79.58562,2,1.3288386,0.24746317,0.2583988053835066,0.9839926
3447,154.42029359200944,-46.39067526323054,2385.8093,1880.8752,106538.31,350.88077,16.205236,0.0035767087,195.50215,68.92337,1561.3136,349,-6.976969,2,1.3395635,0.25348818,4167,154.4203522101519,-46.390717608459596,2386.179,1881.2697,333375.53,650.4317,15.432666,0.0021188383,523.3125,152.23218,5781.378,387,9.627155,2,1.2032471,0.16891545,0.21077048478997562,0.7725706
3448,154.35425965035392,-46.41249313565688,1963.6688,2078.543,347110.75,634.69147,14.92283,0.0019857492,170.74855,68.92337,1771.64,1173,57.725197,2,1.9962548,0.49906194,4494,154.35444785694185,-46.41254460965037,1964.8625,2079.0283,967960.4,1136.8401,14.275356,0.0012754741,444.94742,152.23218,6680.339,1373,69.785965,2,2.3829305,0.5803487,0.5025518803475406,0.64747334
3449,154.44890459448587,-46.388030040817796,2568.2097,1858.1841,7747.7964,105.00283,19.051054,0.01471813,133.61253,68.92337,163.10925,69,-67.270424,2,1.818575,0.4501189,3941,154.44900065373747,-46.3880530287829,2568.8193,1858.4022,23889.777,208.22217,18.29447,0.009465525,357.83023,152.23218,457.41058,84,-74.60933,2,1.8437042,0.45761365,0.2524799466920974,0.75658417
